,0
6111,"('the louding', 1)"
6112,"('larue to', 1)"
6113,"('to name', 1)"
6114,"('name a', 1)"
6115,"('few i', 1)"
6116,"('have recommended', 1)"
6117,"('shamallamaa the', 1)"
6118,"('shit so', 1)"
6119,"('iliad and', 1)"
6120,"('the entire', 1)"
6121,"('entire book', 1)"
6122,"('book tattooed', 1)"
6123,"('the pacing', 1)"
6124,"('pacing may', 1)"
6125,"('be confusing', 1)"
6126,"('confusing cuz', 1)"
6127,"('cuz it', 1)"
6128,"('takes place', 1)"
6129,"('place over', 1)"
6130,"('over like', 1)"
6131,"('book made', 1)"
6132,"('me sob', 1)"
6133,"('sob multiple', 1)"
6134,"('multiple times', 1)"
6135,"('times so', 1)"
6136,"('accidentally read', 1)"
6137,"('of evylyn', 1)"
6138,"('evylyn hugo', 1)"
6139,"('hugo back', 1)"
6140,"('to back', 1)"
6141,"('back if', 1)"
6142,"('if that', 1)"
6143,"('that tells', 1)"
6144,"('tells you', 1)"
6145,"('you anything', 1)"
6146,"('anything you', 1)"
6147,"('you need', 1)"
6148,"('about my', 1)"
6149,"('current mental', 1)"
6150,"('wish i', 1)"
6151,"('could go', 1)"
6152,"('go back', 1)"
6153,"('to november', 1)"
6154,"('and listen', 1)"
6155,"('everymedicine those', 1)"
6156,"('those all', 1)"
6157,"('all sound', 1)"
6158,"('sound so', 1)"
6159,"('media consumption', 1)"
6160,"('consumption agenda', 1)"
6161,"('agenda for', 1)"
6162,"('watch young', 1)"
6163,"('rewatch we', 1)"
6164,"('are who', 1)"
6165,"('who we', 1)"
6166,"('rewatch booksmart', 1)"
6167,"('will come', 1)"
6168,"('come first', 1)"
6169,"('fin me', 1)"
6170,"('me enviaron', 1)"
6171,"('enviaron the', 1)"
6172,"('will literally', 1)"
6173,"('you see', 1)"
6174,"('see me', 1)"
6175,"('me cryinf', 1)"
6176,"('cryinf on', 1)"
6177,"('mind your', 1)"
6178,"('your own', 1)"
6179,"('own business', 1)"
6180,"('recommend omf', 1)"
6181,"('the subtle', 1)"
6182,"('subtle art', 1)"
6183,"('art of', 1)"
6184,"('not giving', 1)"
6185,"('giving a', 1)"
6186,"('hr chef', 1)"
6187,"('chef by', 1)"
6188,"('bird by', 1)"
6189,"('impro by', 1)"
6190,"('creative habit', 1)"
6191,"('habit by', 1)"
6192,"('by twyla', 1)"
6193,"('up with', 1)"
6194,"('with gay', 1)"
6195,"('gay books', 1)"
6196,"('having one', 1)"
6197,"('the couple', 1)"
6198,"('couple be', 1)"
6199,"('be an', 1)"
6200,"('an annoying', 1)"
6201,"('annoying mf', 1)"
6202,"('mf that', 1)"
6203,"('i barely', 1)"
6204,"('ari in', 1)"
6205,"('in aristotle', 1)"
6206,"('dante annoying', 1)"
6207,"('annoying half', 1)"
6208,"('half the', 1)"
6209,"('time in', 1)"
6210,"('loved them', 1)"
6211,"('both til', 1)"
6212,"('til achilles', 1)"
6213,"('achilles started', 1)"
6214,"('started acting', 1)"
6215,"('acting ridiculous', 1)"
6216,"('childish during', 1)"
6217,"('during the', 1)"
6218,"('really in', 1)"
6219,"('beautiful covers', 1)"
6220,"('covers of', 1)"
6221,"('all books', 1)"
6222,"('have and', 1)"
6223,"('and belive', 1)"
6224,"('belive me', 1)"
6225,"('out the', 1)"
6226,"('an airport', 1)"
6227,"('airport terminal', 1)"
6228,"('terminal is', 1)"
6229,"('the place', 1)"
6230,"('place to', 1)"
6231,"('achilles hahahahahaha', 1)"
6232,"('envie deire', 1)"
6233,"('deire the', 1)"
6234,"('littlehux listen', 1)"
6235,"('miller on', 1)"
6236,"('hope this', 1)"
6237,"('this works', 1)"
6238,"('works i', 1)"
6239,"('i copied', 1)"
6240,"('copied it', 1)"
6241,"('it from', 1)"
6242,"('my audible', 1)"
6243,"('audible player', 1)"
6244,"('surprised that', 1)"
6245,"('that there', 1)"
6246,"('audiobook given', 1)"
6247,"('especially with', 1)"
6248,"('the tiktok', 1)"
6249,"('bebureads omg', 1)"
6250,"('can you', 1)"
6251,"('recommend similar', 1)"
6252,"('similar books', 1)"
6253,"('goidensangel arw', 1)"
6254,"('arw you', 1)"
6255,"('you reading', 1)"
6256,"('gna start', 1)"
6257,"('library tmmrw', 1)"
6258,"('tmmrw cuz', 1)"
6259,"('cuz someone', 1)"
6260,"('someone really', 1)"
6261,"('really wants', 1)"
6262,"('not available', 1)"
6263,"('achilles you', 1)"
6264,"('watch banana', 1)"
6265,"('fish and', 1)"
6266,"('make up', 1)"
6267,"('the crying', 1)"
6268,"('crying you', 1)"
6269,"('will watch', 1)"
6270,"('watch yuri', 1)"
6271,"('yuri on', 1)"
6272,"('on ice', 1)"
6273,"('and oh', 1)"
6274,"('god my', 1)"
6275,"('be doing', 1)"
6276,"('doing fine', 1)"
6277,"('fine and', 1)"
6278,"('and suddenly', 1)"
6279,"('suddenly boom', 1)"
6280,"('boom the', 1)"
6281,"('bot ruins', 1)"
6282,"('ruins my', 1)"
6283,"('playlist are', 1)"
6284,"('you guys', 1)"
6285,"('guys streaming', 1)"
6286,"('playing this', 1)"
6287,"('this one', 1)"
6288,"('one by', 1)"
6289,"('svtbillboard and', 1)"
6290,"('and starting', 1)"
6291,"('starting to', 1)"
6292,"('here had', 1)"
6293,"('had read', 1)"
6294,"('deaths is', 1)"
6295,"('of people', 1)"
6296,"('people focus', 1)"
6297,"('on when', 1)"
6298,"('how heartbreaking', 1)"
6299,"('heartbreaking the', 1)"
6300,"('the moment', 1)"
6301,"('moment you', 1)"
6302,"('you realize', 1)"
6303,"('realize achilles', 1)"
6304,"('was willing', 1)"
6305,"('willing to', 1)"
6306,"('let briseis', 1)"
6307,"('briseis be', 1)"
6308,"('be raped', 1)"
6309,"('raped by', 1)"
6310,"('by agamemnon', 1)"
6311,"('agamemnon my', 1)"
6312,"('eyes are', 1)"
6313,"('are burning', 1)"
6314,"('burning because', 1)"
6315,"('my package', 1)"
6316,"('package came', 1)"
6317,"('came only', 1)"
6318,"('only for', 1)"
6319,"('to find', 1)"
6320,"('find out', 1)"
6321,"('out that', 1)"
6322,"('that they', 1)"
6323,"('they sent', 1)"
6324,"('i ordered', 1)"
6325,"('got they', 1)"
6326,"('end instead', 1)"
6327,"('instead im', 1)"
6328,"('flickerrlovebot the', 1)"
6329,"('diorghafa havent', 1)"
6330,"('faewitches make', 1)"
6331,"('tweet on', 1)"
6332,"('on how', 1)"
6333,"('how water', 1)"
6334,"('desc individuals', 1)"
6335,"('individuals should', 1)"
6336,"('should read', 1)"
6337,"('saying this', 1)"
6338,"('this means', 1)"
6339,"('means that', 1)"
6340,"('that she', 1)"
6341,"('she cant', 1)"
6342,"('cant write', 1)"
6343,"('write abt', 1)"
6344,"('abt wlw', 1)"
6345,"('wlw characters', 1)"
6346,"('characters but', 1)"
6347,"('is important', 1)"
6348,"('important to', 1)"
6349,"('most popular', 1)"
6350,"('popular lgbt', 1)"
6351,"('lgbt books', 1)"
6352,"('are accepted', 1)"
6353,"('accepted into', 1)"
6354,"('into a', 1)"
6355,"('a larger', 1)"
6356,"('larger audience', 1)"
6357,"('audience are', 1)"
6358,"('are often', 1)"
6359,"('often written', 1)"
6360,"('by white', 1)"
6361,"('white cishet', 1)"
6362,"('cishet female', 1)"
6363,"('female authors', 1)"
6364,"('my hands', 1)"
6365,"('hands on', 1)"
6366,"('on song', 1)"
6367,"('and where', 1)"
6368,"('leggete the', 1)"
6369,"('e to', 1)"
6370,"('to build', 1)"
6371,"('build a', 1)"
6372,"('ok basta', 1)"
6373,"('basta ho', 1)"
6374,"('ho finito', 1)"
6375,"('finito adesso', 1)"
6376,"('folkxile tsoa', 1)"
6377,"('tsoa means', 1)"
6378,"('means the', 1)"
6379,"('btw the', 1)"
6380,"('beautiful its', 1)"
6381,"('its my', 1)"
6382,"('that not', 1)"
6383,"('not enough', 1)"
6384,"('enough of', 1)"
6385,"('achilles literally', 1)"
6386,"('niallsnugglebot if', 1)"
6387,"('the mysterious', 1)"
6388,"('mysterious benedict', 1)"
6389,"('benedict society', 1)"
6390,"('jackson series', 1)"
6391,"('the land', 1)"
6392,"('land of', 1)"
6393,"('of stories', 1)"
6394,"('a full', 1)"
6395,"('full list', 1)"
6396,"('of classics', 1)"
6397,"('classics if', 1)"
6398,"('tshthief the', 1)"
6399,"('reread it', 1)"
6400,"('every days', 1)"
6401,"('days the', 1)"
6402,"('my only', 1)"
6403,"('only personality', 1)"
6404,"('buy it', 1)"
6405,"('idk can', 1)"
6406,"('can someone', 1)"
6407,"('tell if', 1)"
6408,"('people have', 1)"
6409,"('love chiron', 1)"
6410,"('chiron so', 1)"
6411,"('who has', 1)"
6412,"('has read', 1)"
6413,"('bear with', 1)"
6414,"('centaur i', 1)"
6415,"('teacher as', 1)"
6416,"('was directly', 1)"
6417,"('shamelessly inspired', 1)"
6418,"('inspired of', 1)"
6419,"('for mutuals', 1)"
6420,"('shadowhunter chronicles', 1)"
6421,"('of paper', 1)"
6422,"('paper and', 1)"
6423,"('city of', 1)"
6424,"('thinking ab', 1)"
6425,"('ab it', 1)"
6426,"('it since', 1)"
6427,"('it im', 1)"
6428,"('break from', 1)"
6429,"('from pjo', 1)"
6430,"('pjo to', 1)"
6431,"('been dragging', 1)"
6432,"('dragging song', 1)"
6433,"('for months', 1)"
6434,"('months now', 1)"
6435,"('now because', 1)"
6436,"('because not', 1)"
6437,"('want this', 1)"
6438,"('not prepared', 1)"
6439,"('prepared for', 1)"
6440,"('heartbreak that', 1)"
6441,"('has yet', 1)"
6442,"('cowboycastiels the', 1)"
6443,"('a great', 1)"
6444,"('great book', 1)"
6445,"('name of', 1)"
6446,"('a study', 1)"
6447,"('study in', 1)"
6448,"('the master', 1)"
6449,"('master and', 1)"
6450,"('mrs dalloway', 1)"
6451,"('to include', 1)"
6452,"('include as', 1)"
6453,"('as many', 1)"
6454,"('many genres', 1)"
6455,"('genres as', 1)"
6456,"('hope they', 1)"
6457,"('they can', 1)"
6458,"('so interact', 1)"
6459,"('tweet if', 1)"
6460,"('darcysnina but', 1)"
6461,"('know my', 1)"
6462,"('my name', 1)"
6463,"('name chanel', 1)"
6464,"('becoming michelle', 1)"
6465,"('michelle obama', 1)"
6466,"('causes richard', 1)"
6467,"('was totally', 1)"
6468,"('totally obsessed', 1)"
6469,"('for way', 1)"
6470,"('way too', 1)"
6471,"('too long', 1)"
6472,"('long and', 1)"
6473,"('and heartbroken', 1)"
6474,"('heartbroken at', 1)"
6475,"('its with', 1)"
6476,"('with a', 1)"
6477,"('relationship so', 1)"
6478,"('so idk', 1)"
6479,"('its sum', 1)"
6480,"('sum for', 1)"
6481,"('bin circe', 1)"
6482,"('circe soll', 1)"
6483,"('soll auch', 1)"
6484,"('auch gut', 1)"
6485,"('gut sein', 1)"
6486,"('sein but', 1)"
6487,"('least i', 1)"
6488,"('did one', 1)"
6489,"('one thing', 1)"
6490,"('thing right', 1)"
6491,"('pede mo', 1)"
6492,"('mo marecommend', 1)"
6493,"('marecommend na', 1)"
6494,"('na book', 1)"
6495,"('ayon evelyn', 1)"
6496,"('are booktok', 1)"
6497,"('booktok favorites', 1)"
6498,"('favorites dinnn', 1)"
6499,"('achilles recently', 1)"
6500,"('recently has', 1)"
6501,"('chapter now', 1)"
6502,"('might actually', 1)"
6503,"('to coles', 1)"
6504,"('coles the', 1)"
6505,"('other day', 1)"
6506,"('day where', 1)"
6507,"('where there', 1)"
6508,"('there was', 1)"
6509,"('a whole', 1)"
6510,"('whole shelf', 1)"
6511,"('shelf of', 1)"
6512,"('books called', 1)"
6513,"('things like', 1)"
6514,"('basically stuff', 1)"
6515,"('stuff that', 1)"
6516,"('book bloggers', 1)"
6517,"('bloggers have', 1)"
6518,"('been talking', 1)"
6519,"('about for', 1)"
6520,"('keeps recommending', 1)"
6521,"('recommending song', 1)"
6522,"('it worth', 1)"
6523,"('sunflwrlous i', 1)"
6524,"('read most', 1)"
6525,"('most of', 1)"
6526,"('seven death', 1)"
6527,"('death of', 1)"
6528,"('the fault', 1)"
6529,"('fault in', 1)"
6530,"('the twin', 1)"
6531,"('twin soul', 1)"
6532,"('soul of', 1)"
6533,"('of alexander', 1)"
6534,"('alexander right', 1)"
6535,"('right after', 1)"
6536,"('finishing song', 1)"
6537,"('giftedtawk voraciously', 1)"
6538,"('the house', 1)"
6539,"('house in', 1)"
6540,"('the cerulean', 1)"
6541,"('of stilt', 1)"
6542,"('letters to', 1)"
6543,"('series with', 1)"
6544,"('still hoping', 1)"
6545,"('hoping for', 1)"
6546,"('a better', 1)"
6547,"('better ending', 1)"
6548,"('wag naman', 1)"
6549,"('naman sana', 1)"
6550,"('sana ako', 1)"
6551,"('ako saktan', 1)"
6552,"('saktan ng', 1)"
6553,"('ng libro', 1)"
6554,"('libro na', 1)"
6555,"('achilles lol', 1)"
6556,"('so obv', 1)"
6557,"('obv i', 1)"
6558,"('our english', 1)"
6559,"('english teacher', 1)"
6560,"('teacher when', 1)"
6561,"('when greek', 1)"
6562,"('mythology was', 1)"
6563,"('was being', 1)"
6564,"('being discussed', 1)"
6565,"('discussed lmao', 1)"
6566,"('bendemptionstan the', 1)"
6567,"('the zoya', 1)"
6568,"('these pricey', 1)"
6569,"('pricey thakur', 1)"
6570,"('of mysteries', 1)"
6571,"('mysteries and', 1)"
6572,"('and thrillers', 1)"
6573,"('and ohmygod', 1)"
6574,"('ohmygod it', 1)"
6575,"('reading again', 1)"
6576,"('again so', 1)"
6577,"('and looking', 1)"
6578,"('of fav', 1)"
6579,"('do anymore', 1)"
6580,"('anymore with', 1)"
6581,"('or authority', 1)"
6582,"('the souther', 1)"
6583,"('souther reach', 1)"
6584,"('finish to', 1)"
6585,"('sleep in', 1)"
6586,"('a sea', 1)"
6587,"('sea of', 1)"
6588,"('stars and', 1)"
6589,"('to pick', 1)"
6590,"('pick my', 1)"
6591,"('the names', 1)"
6592,"('names kolohom', 1)"
6593,"('joyxwt omg', 1)"
6594,"('omg ok', 1)"
6595,"('ok heres', 1)"
6596,"('heres my', 1)"
6597,"('dance of', 1)"
6598,"('the face', 1)"
6599,"('face on', 1)"
6600,"('the milk', 1)"
6601,"('dorothy must', 1)"
6602,"('must die', 1)"
6603,"('than this', 1)"
6604,"('hope you', 1)"
6605,"('you enjoyed', 1)"
6606,"('enjoyed the', 1)"
6607,"('reading sanora', 1)"
6608,"('whose names', 1)"
6609,"('names are', 1)"
6610,"('are unknown', 1)"
6611,"('unknown until', 1)"
6612,"('until august', 1)"
6613,"('a reminder', 1)"
6614,"('reminder that', 1)"
6615,"('see all', 1)"
6616,"('club key', 1)"
6617,"('key dates', 1)"
6618,"('dates at', 1)"
6619,"('am officially', 1)"
6620,"('joyxwt the', 1)"
6621,"('ocjamesevans hufflepuff', 1)"
6622,"('hufflepuff and', 1)"
6623,"('to constantly', 1)"
6624,"('the parts', 1)"
6625,"('parts that', 1)"
6626,"('that make', 1)"
6627,"('make your', 1)"
6628,"('your heart', 1)"
6629,"('heart feel', 1)"
6630,"('feel emotions', 1)"
6631,"('emotions again', 1)"
6632,"('achilles does', 1)"
6633,"('lot for', 1)"
6634,"('why anytime', 1)"
6635,"('anytime i', 1)"
6636,"('see anything', 1)"
6637,"('anything related', 1)"
6638,"('related to', 1)"
6639,"('the greater', 1)"
6640,"('left on', 1)"
6641,"('on earth', 1)"
6642,"('earth when', 1)"
6643,"('when another', 1)"
6644,"('another is', 1)"
6645,"('excerpt from', 1)"
6646,"('dearhaught song', 1)"
6647,"('favorite thing', 1)"
6648,"('thing in', 1)"
6649,"('iâm in', 0)"
6650,"('achilles ðÿ', 0)"
6651,"('matt haig', 0)"
6652,"('redwhite amp', 0)"
6653,"('amp royal', 0)"
6654,"('pyung sohn', 0)"
6655,"('tere liye', 0)"
6656,"('so hardðÿðÿðÿ', 0)"
6657,"('okay hold', 0)"
6658,"('since iâm', 0)"
6659,"('iâm sick', 0)"
6660,"('again ðÿ', 0)"
6661,"('kite runner', 0)"
6662,"('yeay i', 0)"
6663,"('aaaaaaaaaa âï', 0)"
6664,"('âï youngroyals', 0)"
6665,"('no hahaagreed', 0)"
6666,"('hahaagreed that', 0)"
6667,"('that hades', 0)"
6668,"('hades character', 0)"
6669,"('character developmentplot', 0)"
6670,"('developmentplot was', 0)"
6671,"('was overrated', 0)"
6672,"('tweet was', 0)"
6673,"('âthe song', 0)"
6674,"('of achillesâ', 0)"
6675,"('achillesâ by', 0)"
6676,"('â â', 0)"
6677,"('âœi could', 0)"
6678,"('touch alone', 0)"
6679,"('alone by', 0)"
6680,"('by smell', 0)"
6681,"('smell i', 0)"
6682,"('him blind', 0)"
6683,"('blind by', 0)"
6684,"('the earth', 0)"
6685,"('earth i', 0)"
6686,"('in death', 0)"
6687,"('death at', 0)"
6688,"('the worldâ', 0)"
6689,"('howre you', 0)"
6690,"('doing emma', 0)"
6691,"('lrt just', 0)"
6692,"('was and', 0)"
6693,"('rue but', 0)"
6694,"('said its', 0)"
6695,"('its painful', 0)"
6696,"('im scared', 0)"
6697,"('achilles httpstcoaokrykio', 0)"
6698,"('achilles ðÿºðÿº', 0)"
6699,"('amar esse', 0)"
6700,"('ebay product', 0)"
6701,"('miller paperback', 0)"
6702,"('paperback new', 0)"
6703,"('margaret atwood', 0)"
6704,"('mythos the', 0)"
6705,"('myths stephen', 0)"
6706,"('stephen fry', 0)"
6707,"('troy our', 0)"
6708,"('heroes the', 0)"
6709,"('natalie haynes', 0)"
6710,"('its they', 0)"
6711,"('both de', 0)"
6712,"('de at', 0)"
6713,"('end ðÿðÿââï', 0)"
6714,"('twooo ive', 0)"
6715,"('years ðÿ', 0)"
6716,"('ðÿ finally', 0)"
6717,"('so ill', 0)"
6718,"('ill read', 0)"
6719,"('i didnât', 0)"
6720,"('didnât even', 0)"
6721,"('it âsexy', 0)"
6722,"('âsexy dangerous', 0)"
6723,"('dangerous mysticalâ', 0)"
6724,"('mysticalâ i', 0)"
6725,"('i donât', 0)"
6726,"('donât want', 0)"
6727,"('she thinks', 0)"
6728,"('ðÿ the', 0)"
6729,"('âœï madeline', 0)"
6730,"('â we', 0)"
6731,"('world amp', 0)"
6732,"('amp our', 0)"
6733,"('other httpstcojyhbjzvar', 0)"
6734,"('achilles httpstcobcxgvyiar', 0)"
6735,"('said âœhe', 0)"
6736,"('âœhe is', 0)"
6737,"('poets sayâ', 0)"
6738,"('sayâ and', 0)"
6739,"('and âœi', 0)"
6740,"('âœi will', 0)"
6741,"('leave him', 0)"
6742,"('him it', 0)"
6743,"('be this', 0)"
6744,"('this always', 0)"
6745,"('always for', 0)"
6746,"('let meâ', 0)"
6747,"('meâ and', 0)"
6748,"('âœi am', 0)"
6749,"('of memoriesâ', 0)"
6750,"('memoriesâ and', 0)"
6751,"('and âœgo', 0)"
6752,"('âœgo he', 0)"
6753,"('for youâ', 0)"
6754,"('youâ and', 0)"
6755,"('âœi would', 0)"
6756,"('would follow', 0)"
6757,"('follow even', 0)"
6758,"('in deathâ', 0)"
6759,"('of achilleshighly', 0)"
6760,"('achilleshighly recommended', 0)"
6761,"('iâm currently', 0)"
6762,"('freaking much', 0)"
6763,"('ooo cool', 0)"
6764,"('cool those', 0)"
6765,"('im excited', 0)"
6766,"('themmn except', 0)"
6767,"('except addie', 0)"
6768,"('shocked hahah', 0)"
6769,"('and yesss', 0)"
6770,"('yesss ive', 0)"
6771,"('i wan', 0)"
6772,"('wan na', 0)"
6773,"('na read', 0)"
6774,"('this au', 0)"
6775,"('au like', 0)"
6776,"('i mentioned', 0)"
6777,"('mentioned is', 0)"
6778,"('story i', 0)"
6779,"('bkdk canon', 0)"
6780,"('canon and', 0)"
6781,"('na feel', 0)"
6782,"('like sht', 0)"
6783,"('alice oseman', 0)"
6784,"('yesterday why', 0)"
6785,"('why didnât', 0)"
6786,"('didnât you', 0)"
6787,"('warn me', 0)"
6788,"('me such', 0)"
6789,"('beautiful engrossing', 0)"
6790,"('story sucked', 0)"
6791,"('end ðÿ', 0)"
6792,"('ðÿ thesongofachilles', 0)"
6793,"('louisrry have', 0)"
6794,"('that its', 0)"
6795,"('say âœthe', 0)"
6796,"('âœthe song', 0)"
6797,"('achillesâ it', 0)"
6798,"('sob ðÿðÿ', 0)"
6799,"('achilles httpstcovcftfpem', 0)"
6800,"('on page', 0)"
6801,"('miller httpstcovkopeyni', 0)"
6802,"('is great', 0)"
6803,"('bubbaberry omg', 0)"
6804,"('tiktok is', 0)"
6805,"('good read', 0)"
6806,"('read iâm', 0)"
6807,"('shelf hsjdjsh', 0)"
6808,"('gon na', 0)"
6809,"('na start', 0)"
6810,"('cie tukeran', 0)"
6811,"('sm temen', 0)"
6812,"('temen haha', 0)"
6813,"('and sheâll', 0)"
6814,"('sheâll buy', 0)"
6815,"('normal peopleðÿ', 0)"
6816,"('know iâm', 0)"
6817,"('iâm gon', 0)"
6818,"('na cry', 0)"
6819,"('list hehe', 0)"
6820,"('says go', 0)"
6821,"('go hes', 0)"
6822,"('you ðÿ', 0)"
6823,"('ðÿ cause', 0)"
6824,"('im gon', 0)"
6825,"('today im', 0)"
6826,"('mythology so', 0)"
6827,"('that itch', 0)"
6828,"('itch super', 0)"
6829,"('author hopefully', 0)"
6830,"('that tomorrow', 0)"
6831,"('mikesav a', 0)"
6832,"('so badly', 0)"
6833,"('badly this', 0)"
6834,"('incredibly beautiful', 0)"
6835,"('beautiful the', 0)"
6836,"('miller httpstcomrqocgfie', 0)"
6837,"('also spoilers', 0)"
6838,"('my moms', 0)"
6839,"('moms planning', 0)"
6840,"('achilles ðÿðÿðÿ', 0)"
6841,"('a hint', 0)"
6842,"('hint dani', 0)"
6843,"('dani brown', 0)"
6844,"('a life', 0)"
6845,"('life chloe', 0)"
6846,"('chloe brown', 0)"
6847,"('want ko', 0)"
6848,"('of achillesðÿ', 0)"
6849,"('collab yuppp', 0)"
6850,"('âœi thinkthis', 0)"
6851,"('thinkthis is', 0)"
6852,"('will miss', 0)"
6853,"('miss it', 0)"
6854,"('think how', 0)"
6855,"('we haveâ', 0)"
6856,"('â patroclus', 0)"
6857,"('patroclus chapter', 0)"
6858,"('heyitsmeann the', 0)"
6859,"('its a', 0)"
6860,"('sthegondal ooo', 0)"
6861,"('ooo the', 0)"
6862,"('from patroclus', 0)"
6863,"('patroclus point', 0)"
6864,"('of view', 0)"
6865,"('view and', 0)"
6866,"('and others', 0)"
6867,"('others from', 0)"
6868,"('from hers', 0)"
6869,"('hers they', 0)"
6870,"('them i', 0)"
6871,"('baby so', 0)"
6872,"('more info', 0)"
6873,"('consequences j', 0)"
6874,"('go httpstcolyptcvfzki', 0)"
6875,"('policeman amp', 0)"
6876,"('amp the', 0)"
6877,"('honestly thought', 0)"
6878,"('thought id', 0)"
6879,"('id have', 0)"
6880,"('but im', 0)"
6881,"('it ugh', 0)"
6882,"('so when', 0)"
6883,"('movie httpstcovcasebno', 0)"
6884,"('my hearts', 0)"
6885,"('hearts goes', 0)"
6886,"('and mateo', 0)"
6887,"('book âºï', 0)"
6888,"('âºï need', 0)"
6889,"('muscle studies', 0)"
6890,"('achilles ðÿðÿâœ', 0)"
6891,"('ðÿðÿâœ heard', 0)"
6892,"('things excited', 0)"
6893,"('wow ðÿ', 0)"
6894,"('miller number', 0)"
6895,"('number for', 0)"
6896,"('circe better', 0)"
6897,"('better but', 0)"
6898,"('rich story', 0)"
6899,"('achilles httpstconqrvjncmb', 0)"
6900,"('ive owned', 0)"
6901,"('still havent', 0)"
6902,"('so shes', 0)"
6903,"('shes gon', 0)"
6904,"('myself rn', 0)"
6905,"('yes i', 0)"
6906,"('text acc', 0)"
6907,"('acc im', 0)"
6908,"('my way', 0)"
6909,"('way yes', 0)"
6910,"('experience httpstcopxwrdrxi', 0)"
6911,"('the cant', 0)"
