,0
8225,"('of achilles caveat', 0)"
8226,"('achilles caveat emptor', 0)"
8227,"('âœthere is no', 0)"
8228,"('betraying your friendsâ', 0)"
8229,"('â madeline miller', 0)"
8230,"('good fucking book', 0)"
8231,"('for those interested', 0)"
8232,"('those interested i', 0)"
8233,"('interested i read', 0)"
8234,"('i read shadow', 0)"
8235,"('read shadow and', 0)"
8236,"('shadow and bone', 0)"
8237,"('and bone an', 0)"
8238,"('bone an enchantment', 0)"
8239,"('enchantment of ravens', 0)"
8240,"('of ravens howlâs', 0)"
8241,"('ravens howlâs moving', 0)"
8242,"('howlâs moving castle', 0)"
8243,"('moving castle the', 0)"
8244,"('castle the song', 0)"
8245,"('achilles the shadows', 0)"
8246,"('shadows between us', 0)"
8247,"('between us the', 0)"
8248,"('us the near', 0)"
8249,"('so in the', 0)"
8250,"('the last days', 0)"
8251,"('last days not', 0)"
8252,"('days not only', 0)"
8253,"('italy beat england', 0)"
8254,"('beat england im', 0)"
8255,"('england im not', 0)"
8256,"('not saying iâm', 0)"
8257,"('saying iâm in', 0)"
8258,"('bad place but', 0)"
8259,"('of achilles httpstcobjispnjr', 0)"
8260,"('off guard omg', 0)"
8261,"('iâve read half', 0)"
8262,"('today alone i', 0)"
8263,"('alone i literally', 0)"
8264,"('i literally havenât', 0)"
8265,"('literally havenât read', 0)"
8266,"('havenât read this', 0)"
8267,"('draw the line', 0)"
8268,"('of achilles got', 0)"
8269,"('achilles got ta', 0)"
8270,"('got ta be', 0)"
8271,"('ta be my', 0)"
8272,"('of the year', 0)"
8273,"('i donât wan', 0)"
8274,"('donât wan na', 0)"
8275,"('wan na finish', 0)"
8276,"('na finish the', 0)"
8277,"('two gay losers', 0)"
8278,"('of achilles httpstcovkfeiuoqy', 0)"
8279,"('what you want', 0)"
8280,"('you want would', 0)"
8281,"('want would be', 0)"
8282,"('would be âœthe', 0)"
8283,"('be âœthe song', 0)"
8284,"('of achillesâ though', 0)"
8285,"('achillesâ though it', 0)"
8286,"('relationship quite intensely', 0)"
8287,"('quite intensely it', 0)"
8288,"('intensely it is', 0)"
8289,"('them a lot', 0)"
8290,"('a lot if', 0)"
8291,"('lot if you', 0)"
8292,"('fiction and mystery', 0)"
8293,"('can reqd it', 0)"
8294,"('reqd it its', 0)"
8295,"('it its similar', 0)"
8296,"('its similar to', 0)"
8297,"('the age part', 0)"
8298,"('hi decided to', 0)"
8299,"('make a booktwt', 0)"
8300,"('a booktwt bc', 0)"
8301,"('booktwt bc i', 0)"
8302,"('letâs be friends', 0)"
8303,"('be friends lt', 0)"
8304,"('the way iâm', 0)"
8305,"('way iâm reading', 0)"
8306,"('iâm reading addie', 0)"
8307,"('addie larue rnðÿ', 0)"
8308,"('larue rnðÿ wasnât', 0)"
8309,"('rnðÿ wasnât too', 0)"
8310,"('wasnât too too', 0)"
8311,"('achilles tho httpstcofeznkvuav', 0)"
8312,"('madeline miller also', 0)"
8313,"('miller also circe', 0)"
8314,"('im in shambles', 0)"
8315,"('people on booktok', 0)"
8316,"('bad that theyâve', 0)"
8317,"('that theyâve started', 0)"
8318,"('theyâve started to', 0)"
8319,"('a bad book', 0)"
8320,"('me luck lt', 0)"
8321,"('tw the song', 0)"
8322,"('someone explain to', 0)"
8323,"('me why im', 0)"
8324,"('why im listening', 0)"
8325,"('im listening to', 0)"
8326,"('to do chores', 0)"
8327,"('do chores this', 0)"
8328,"('chores this hurts', 0)"
8329,"('to myself ðÿðÿ', 0)"
8330,"('and hidden blades', 0)"
8331,"('hidden blades ala', 0)"
8332,"('blades ala grishaverse', 0)"
8333,"('x three musketeers', 0)"
8334,"('tristan strong vibes', 0)"
8335,"('mg fantasy afrobrazilian', 0)"
8336,"('fantasy afrobrazilian american', 0)"
8337,"('afrobrazilian american gods', 0)"
8338,"('revising black sails', 0)"
8339,"('pirate fantasy httpstcocpyag', 0)"
8340,"('im scared to', 0)"
8341,"('of achillesðÿ i', 0)"
8342,"('achillesðÿ i know', 0)"
8343,"('hurt a lot', 0)"
8344,"('meihem read song', 0)"
8345,"('and the dawn', 0)"
8346,"('if i finish', 0)"
8347,"('next weeks that', 0)"
8348,"('weeks that puts', 0)"
8349,"('books that ive', 0)"
8350,"('that ive been', 0)"
8351,"('ive been toughly', 0)"
8352,"('been toughly averagingmonth', 0)"
8353,"('toughly averagingmonth since', 0)"
8354,"('averagingmonth since march', 0)"
8355,"('since march as', 0)"
8356,"('march as ive', 0)"
8357,"('as ive read', 0)"
8358,"('ive read all', 0)"
8359,"('all systems red', 0)"
8360,"('systems red the', 0)"
8361,"('red the song', 0)"
8362,"('the first chunk', 0)"
8363,"('adoregenya hi letâs', 0)"
8364,"('hi letâs be', 0)"
8365,"('letâs be moots', 0)"
8366,"('be moots iâve', 0)"
8367,"('moots iâve just', 0)"
8368,"('iâve just finished', 0)"
8369,"('how hurt iâd', 0)"
8370,"('hurt iâd be', 0)"
8371,"('still an insult', 0)"
8372,"('an insult amp', 0)"
8373,"('insult amp what', 0)"
8374,"('amp what if', 0)"
8375,"('yall said no', 0)"
8376,"('said no like', 0)"
8377,"('no like my', 0)"
8378,"('my bf amp', 0)"
8379,"('bf amp i', 0)"
8380,"('amp i saw', 0)"
8381,"('saw someone w', 0)"
8382,"('someone w red', 0)"
8383,"('w red hair', 0)"
8384,"('red hair amp', 0)"
8385,"('hair amp anime', 0)"
8386,"('amp anime stickers', 0)"
8387,"('achilles but we', 0)"
8388,"('we arent crazy', 0)"
8389,"('became very overwhelmed', 0)"
8390,"('and jjk st', 0)"
8391,"('jjk st volume', 0)"
8392,"('st volume vv', 0)"
8393,"('to read both', 0)"
8394,"('achilles i feel', 0)"
8395,"('i feel numb', 0)"
8396,"('im literally so', 0)"
8397,"('my book the', 0)"
8398,"('achilles on tuesday', 0)"
8399,"('think abt that', 0)"
8400,"('im reading the', 0)"
8401,"('of our bnbookpicks', 0)"
8402,"('our bnbookpicks for', 0)"
8403,"('bnbookpicks for july', 0)"
8404,"('for july this', 0)"
8405,"('july this emotional', 0)"
8406,"('and the witchs', 0)"
8407,"('the witchs heart', 0)"
8408,"('witchs heart it', 0)"
8409,"('heart it tells', 0)"
8410,"('her sister klytemnestra', 0)"
8411,"('my tbr for', 0)"
8412,"('for this month', 0)"
8413,"('diary of the', 0)"
8414,"('the oxygen thief', 0)"
8415,"('cr the song', 0)"
8416,"('finally started it', 0)"
8417,"('it lmfao httpstcoxsnhgbjoj', 0)"
8418,"('not me naming', 0)"
8419,"('a lot ðÿ', 0)"
8420,"('new year started', 0)"
8421,"('year started so', 0)"
8422,"('started so i', 0)"
8423,"('so i couldnt', 0)"
8424,"('i couldnt count', 0)"
8425,"('couldnt count that', 0)"
8426,"('count that one', 0)"
8427,"('that one i', 0)"
8428,"('one i really', 0)"
8429,"('really enjoyed it', 0)"
8430,"('enjoyed it loved', 0)"
8431,"('it loved song', 0)"
8432,"('of achilles too', 0)"
8433,"('is it most', 0)"
8434,"('it most amazing', 0)"
8435,"('most amazing person', 0)"
8436,"('madeline miller httpstcotunbdfxji', 0)"
8437,"('whats surprising ive', 0)"
8438,"('surprising ive never', 0)"
8439,"('ive never read', 0)"
8440,"('achilles so here', 0)"
8441,"('so here i', 0)"
8442,"('here i come', 0)"
8443,"('i come lets', 0)"
8444,"('come lets goooo', 0)"
8445,"('im never gon', 0)"
8446,"('never gon na', 0)"
8447,"('lot of positives', 0)"
8448,"('of positives i', 0)"
8449,"('positives i wan', 0)"
8450,"('wan na form', 0)"
8451,"('na form my', 0)"
8452,"('with my critique', 0)"
8453,"('my critique i', 0)"
8454,"('critique i just', 0)"
8455,"('hyped it is', 0)"
8456,"('letâs make a', 0)"
8457,"('make a deal', 0)"
8458,"('rambling about mcyt', 0)"
8459,"('mcyt at am', 0)"
8460,"('nom the dawn', 0)"
8461,"('the inheritance games', 0)"
8462,"('i want more', 0)"
8463,"('recommendations as well', 0)"
8464,"('ive ordered the', 0)"
8465,"('book the henna', 0)"
8466,"('the henna wars', 0)"
8467,"('henna wars and', 0)"
8468,"('wars and im', 0)"
8469,"('end is in', 0)"
8470,"('my list ðÿ', 0)"
8471,"('the random iâm', 0)"
8472,"('random iâm gon', 0)"
8473,"('gon na fucking', 0)"
8474,"('na fucking kill', 0)"
8475,"('took me out', 0)"
8476,"('so sad httpstcosnnzdead', 0)"
8477,"('it minna its', 0)"
8478,"('minna its the', 0)"
8479,"('its the song', 0)"
8480,"('achilles for anime', 0)"
8481,"('madeline miller httpstcoojyoqqts', 0)"
8482,"('just be careful', 0)"
8483,"('my fears forgotten', 0)"
8484,"('of his arms', 0)"
8485,"('his arms taray', 0)"
8486,"('arms taray ðÿµ', 0)"
8487,"('taray ðÿµ lived', 0)"
8488,"('ðÿµ lived for', 0)"
8489,"('and patroclus story', 0)"
8490,"('patroclus story especially', 0)"
8491,"('story especially from', 0)"
8492,"('from the latters', 0)"
8493,"('the latters pov', 0)"
8494,"('the book is', 0)"
8495,"('wan na write', 0)"
8496,"('na write tommyinnitcentric', 0)"
8497,"('write tommyinnitcentric fic', 0)"
8498,"('tommyinnitcentric fic loosely', 0)"
8499,"('of achilles hhhh', 0)"
8500,"('brainrot exists and', 0)"
8501,"('i have it', 0)"
8502,"('like no other', 0)"
8503,"('no other song', 0)"
8504,"('other song of', 0)"
8505,"('love that wasnât', 0)"
8506,"('that wasnât mine', 0)"
8507,"('wasnât mine and', 0)"
8508,"('and circe iâm', 0)"
8509,"('circe iâm only', 0)"
8510,"('iâm only halfway', 0)"
8511,"('feel so immersed', 0)"
8512,"('so immersed iâm', 0)"
8513,"('immersed iâm obsessed', 0)"
8514,"('anti sorry ðÿ', 0)"
8515,"('sorry ðÿ lh', 0)"
8516,"('ðÿ lh nm', 0)"
8517,"('of achilles id', 0)"
8518,"('achilles id say', 0)"
8519,"('id say that', 0)"
8520,"('is probs gon', 0)"
8521,"('probs gon na', 0)"
8522,"('gon na stay', 0)"
8523,"('na stay on', 0)"
8524,"('year bc iâm', 0)"
8525,"('bc iâm too', 0)"
8526,"('iâm too scared', 0)"
8527,"('i know itâll', 0)"
8528,"('know itâll break', 0)"
8529,"('itâll break me', 0)"
8530,"('me so like', 0)"
8531,"('so iâm about', 0)"
8532,"('iâm about to', 0)"
8533,"('achilles on a', 0)"
8534,"('to get ruined', 0)"
8535,"('its they never', 0)"
8536,"('they never let', 0)"
8537,"('gay and happy', 0)"
8538,"('forgotten song ssamyen', 0)"
8539,"('by presence alone', 0)"
8540,"('presence alone i', 0)"
8541,"('alone i would', 0)"
8542,"('even in death', 0)"
8543,"('â k words', 0)"
8544,"('â greek mythologythe', 0)"
8545,"('greek mythologythe song', 0)"
8546,"('mythologythe song of', 0)"
8547,"('of achilles au', 0)"
8548,"('achilles it is', 0)"
8549,"('and now im', 0)"
8550,"('now im in', 0)"
8551,"('im in so', 0)"
8552,"('much pain wtf', 0)"
8553,"('tbh though i', 0)"
8554,"('of achilles ðÿðÿ', 0)"
8555,"('of achilles httpstcomtkmhoutia', 0)"
8556,"('de madeline miller', 0)"
8557,"('madeline miller httpstcovsvkhskrpk', 0)"
8558,"('mentallyinadcom âœthe hunger', 0)"
8559,"('âœthe hunger games', 0)"
8560,"('hunger games trilogyâ', 0)"
8561,"('games trilogyâ âœone', 0)"
8562,"('trilogyâ âœone of', 0)"
8563,"('âœone of us', 0)"
8564,"('us is lyingâ', 0)"
8565,"('is lyingâ âœthe', 0)"
8566,"('lyingâ âœthe song', 0)"
8567,"('of achillesâ or', 0)"
8568,"('achillesâ or âœred', 0)"
8569,"('or âœred white', 0)"
8570,"('âœred white amp', 0)"
8571,"('white amp royal', 0)"
8572,"('amp royal blueâ', 0)"
8573,"('royal blueâ theyâre', 0)"
8574,"('blueâ theyâre pretty', 0)"
8575,"('theyâre pretty well', 0)"
8576,"('books but theyâre', 0)"
8577,"('but theyâre really', 0)"
8578,"('theyâre really interesting', 0)"
8579,"('i am sad', 0)"
8580,"('just finished reorganizing', 0)"
8581,"('post modernism way', 0)"
8582,"('i have yet', 0)"
8583,"('far too scared', 0)"
8584,"('does anyone here', 0)"
8585,"('im so so', 0)"
8586,"('vmbrellas aww well', 0)"
8587,"('swell around me', 0)"
8588,"('around me iâm', 0)"
8589,"('me iâm just', 0)"
8590,"('iâm just back', 0)"
8591,"('a bookshop trip', 0)"
8592,"('bookshop trip i', 0)"
8593,"('trip i bought', 0)"
8594,"('read it what', 0)"
8595,"('it what have', 0)"
8596,"('you been doing', 0)"
8597,"('madeline miller she', 0)"
8598,"('miller she also', 0)"
8599,"('of achilles itâs', 0)"
8600,"('achilles itâs so', 0)"
8601,"('itâs so good', 0)"
8602,"('good and empowering', 0)"
8603,"('and empowering amp', 0)"
8604,"('empowering amp strong', 0)"
8605,"('amp strong the', 0)"
8606,"('strong the story', 0)"
8607,"('is amazing lt', 0)"
8608,"('amazing lt i', 0)"
8609,"('lt i recommend', 0)"
8610,"('i recommend bff', 0)"
8611,"('of achilles aaaah', 0)"
8612,"('anyways i have', 0)"
8613,"('you all lt', 0)"
8614,"('âred white and', 0)"
8615,"('âcall me by', 0)"
8616,"('by your name', 0)"
8617,"('âthey both die', 0)"
8618,"('spoiler alert theyâre', 0)"
8619,"('alert theyâre all', 0)"
8620,"('theyâre all gay', 0)"
8621,"('enjoy xoxo eurofinal', 0)"
8622,"('i already can', 0)"
8623,"('already can not', 0)"
8624,"('can not put', 0)"
8625,"('not put it', 0)"
8626,"('put it down', 0)"
8627,"('down for hours', 0)"
8628,"('is like youre', 0)"
8629,"('like youre faking', 0)"
8630,"('youre faking it', 0)"
8631,"('faking it stop', 0)"
8632,"('it stop diagnosing', 0)"
8633,"('stop diagnosing yourself', 0)"
8634,"('diagnosing yourself i', 0)"
8635,"('yourself i hate', 0)"
8636,"('on ur list', 0)"
8637,"('the euro final', 0)"
8638,"('update an hour', 0)"
8639,"('royal blue along', 0)"
8640,"('blue along with', 0)"
8641,"('ari and dante', 0)"
8642,"('and dante one', 0)"
8643,"('dante one last', 0)"
8644,"('last stop song', 0)"
8645,"('stop song of', 0)"
8646,"('love montage httpstcobwmehgw', 0)"
8647,"('happy to announce', 0)"
8648,"('synchyourmind the song', 0)"
8649,"('writersunday big shout', 0)"
8650,"('sugawraa for this', 0)"
8651,"('this awesome idea', 0)"
8652,"('awesome idea heres', 0)"
8653,"('idea heres a', 0)"
8654,"('heres a oneshot', 0)"
8655,"('a oneshot i', 0)"
8656,"('oneshot i did', 0)"
8657,"('of achilles httpstcopjtcpg', 0)"
8658,"('currently reading song', 0)"
8659,"('signed up for', 0)"
8660,"('my partner reading', 0)"
8661,"('to be expected', 0)"
8662,"('be expected ðÿ', 0)"
8663,"('expected ðÿ httpstcoiqtxzwur', 0)"
8664,"('is deadly enough', 0)"
8665,"('deadly enough i', 0)"
8666,"('enough i would', 0)"
8667,"('like this again', 0)"
8668,"('this again httpstcoktavezhxk', 0)"
8669,"('about halfway through', 0)"
8670,"('miller this book', 0)"
8671,"('me softly ðÿðÿ', 0)"
8672,"('by alexandria bellefleur', 0)"
8673,"('alexandria bellefleur cant', 0)"
8674,"('bellefleur cant wait', 0)"
8675,"('it next month', 0)"
8676,"('next month ðÿâœ', 0)"
8677,"('amreading booktube booktwitter', 0)"
8678,"('booktube booktwitter bookstagram', 0)"
8679,"('of achilles spoilers', 0)"
8680,"('isnt it enough', 0)"
8681,"('of achilles already', 0)"
8682,"('achilles already i', 0)"
8683,"('already i dont', 0)"
8684,"('i dont think', 0)"
8685,"('dont think i', 0)"
8686,"('spin off httpstcojnwsuslhf', 0)"
8687,"('song of achillesânow', 0)"
8688,"('of achillesânow i', 0)"
8689,"('achillesânow i am', 0)"
8690,"('of a person', 0)"
8691,"('elorda all the', 0)"
8692,"('of a achilles', 0)"
8693,"('ok but its', 0)"
8694,"('but its am', 0)"
8695,"('its am do', 0)"
8696,"('am do i', 0)"
8697,"('i sleep lol', 0)"
8698,"('merlynnn the song', 0)"
8699,"('fuck books fuck', 0)"
8700,"('hurts from crying', 0)"
8701,"('treygocray pachinko song', 0)"
8702,"('pachinko song of', 0)"
8703,"('the last heraldmage', 0)"
8704,"('last heraldmage trilogy', 0)"
8705,"('heraldmage trilogy are', 0)"
8706,"('are all excellent', 0)"
8707,"('very wonderful book', 0)"
8708,"('wonderful book deserves', 0)"
8709,"('book deserves all', 0)"
8710,"('that it gets', 0)"
8711,"('it gets such', 0)"
8712,"('gets such a', 0)"
8713,"('end of it', 0)"
8714,"('of it very', 0)"
8715,"('it very well', 0)"
8716,"('very well written', 0)"
8717,"('well written i', 0)"
8718,"('written i loved', 0)"
8719,"('curently reading the', 0)"
8720,"('finished it ðÿº', 0)"
8721,"('was happy you', 0)"
8722,"('happy you cant', 0)"
8723,"('ill tell you', 0)"
8724,"('you a secret', 0)"
8725,"('a secret im', 0)"
8726,"('secret im going', 0)"
8727,"('be the first', 0)"
8728,"('the first swear', 0)"
8729,"('first swear it', 0)"
8730,"('because you are', 0)"
8731,"('are the reason', 0)"
8732,"('the reason swear', 0)"
8733,"('reason swear it', 0)"
8734,"('i swear it', 0)"
8735,"('page the song', 0)"
8736,"('of achilles httpstcoivwkvsiv', 0)"
8737,"('crying on a', 0)"
8738,"('cruise ship ðÿ', 0)"
8739,"('ship ðÿ thanks', 0)"
8740,"('ðÿ thanks to', 0)"
8741,"('madeline miller httpstcousyvuoql', 0)"
8742,"('every since ive', 0)"
8743,"('since ive read', 0)"
8744,"('every single day', 0)"
8745,"('madeline miller httpstcokjbtwiweq', 0)"
8746,"('vanits no its', 0)"
8747,"('it still hurts', 0)"
8748,"('madeline miller httpstcouterxcfg', 0)"
8749,"('of achilles man', 0)"
8750,"('achilles man im', 0)"
8751,"('so sad rn', 0)"
8752,"('myself go insane', 0)"
8753,"('why is achilles', 0)"
8754,"('is achilles trending', 0)"
8755,"('achilles trending are', 0)"
8756,"('trending are people', 0)"
8757,"('achilles it was', 0)"
8758,"('but wtf odysseus', 0)"
8759,"('wtf odysseus im', 0)"
8760,"('odysseus im only', 0)"
8761,"('im only an', 0)"
8762,"('an honest man', 0)"
8763,"('honest man who', 0)"
8764,"('man who likes', 0)"
8765,"('see right done', 0)"
8766,"('yea and im', 0)"
8767,"('and im actually', 0)"
8768,"('im actually a', 0)"
8769,"('to do backflips', 0)"
8770,"('confession iâve technically', 0)"
8771,"('iâve technically been', 0)"
8772,"('i just canât', 0)"
8773,"('just canât get', 0)"
8774,"('canât get myself', 0)"
8775,"('finish it âââ', 0)"
8776,"('it âââ i', 0)"
8777,"('âââ i keep', 0)"
8778,"('i simply canât', 0)"
8779,"('simply canât do', 0)"
8780,"('canât do it', 0)"
8781,"('yall making me', 0)"
8782,"('reread tgcf tt', 0)"
8783,"('tgcf tt iâm', 0)"
8784,"('tt iâm current', 0)"
8785,"('iâm current reading', 0)"
8786,"('of achilles httpstcoeuqxilnhts', 0)"
8787,"('actual illiad ðÿðÿâœœðÿâœœðÿiâd', 0)"
8788,"('illiad ðÿðÿâœœðÿâœœðÿiâd read', 0)"
8789,"('ðÿðÿâœœðÿâœœðÿiâd read the', 0)"
8790,"('the original also', 0)"
8791,"('spn spinoff where', 0)"
8792,"('spinoff where its', 0)"
8793,"('where its a', 0)"
8794,"('its a summary', 0)"
8795,"('summary of deans', 0)"
8796,"('of deans life', 0)"
8797,"('deans life but', 0)"
8798,"('by castiel the', 0)"
8799,"('castiel the song', 0)"
8800,"('the song og', 0)"
8801,"('tell his story', 0)"
8802,"('going through my', 0)"
8803,"('my annotations amp', 0)"
8804,"('annotations amp highlighted', 0)"
8805,"('amp highlighted parts', 0)"
8806,"('highlighted parts iâm', 0)"
8807,"('parts iâm so', 0)"
8808,"('iâm so fucking', 0)"
8809,"('so fucking funny', 0)"
8810,"('holding myself accountable', 0)"
8811,"('myself accountable im', 0)"
8812,"('accountable im going', 0)"
8813,"('saimaushi percy j', 0)"
8814,"('live reactions thread', 0)"
8815,"('reactions thread httpstcodfrxfsznq', 0)"
8816,"('sometimes i think', 0)"
8817,"('think im okay', 0)"
8818,"('im okay just', 0)"
8819,"('okay just vibing', 0)"
8820,"('vibing and chilling', 0)"
8821,"('and chilling then', 0)"
8822,"('chilling then suddenly', 0)"
8823,"('me and im', 0)"
8824,"('and im just', 0)"
8825,"('im just rendered', 0)"
8826,"('its too much', 0)"
8827,"('too much too', 0)"
8828,"('much too muuuuch', 0)"
8829,"('too muuuuch ughh', 0)"
8830,"('lchasewrites madeline millerâs', 0)"
8831,"('madeline millerâs âsong', 0)"
8832,"('millerâs âsong of', 0)"
8833,"('âsong of achillesâ', 0)"
8834,"('of achillesâ took', 0)"
8835,"('achillesâ took me', 0)"
8836,"('i knew the', 0)"
8837,"('knew the iliad', 0)"
8838,"('the iliad but', 0)"
8839,"('iliad but did', 0)"
8840,"('me a new', 0)"
8841,"('a new powerful', 0)"
8842,"('new powerful dimension', 0)"
8843,"('through different eyes', 0)"
