,words,repeated
10371,well Heres,0
10372,Heres a,0
10373,a Picasso,0
10374,Picasso painting,0
10375,painting I,0
10376,of as,3
10377,as confronting,1
10378,confronting the,1
10379,US massacring,0
10380,massacring people,1
10381,Korean war,0
10382,war httpstcoVubzswt,0
10383,socialistanyday SocialistSunday,0
10384,SocialistSunday time,0
10385,to unite,1
10386,unite guys,1
10387,guys before,1
10388,before its,0
10389,its to,0
10390,to late,1
10391,late rd,0
10392,rd account,0
10393,account Im,0
10394,a true,1
10395,true beliver,1
10396,beliver in,1
10397,in humanity,1
10398,humanity we,1
10399,we need,4
10400,to restore,2
10401,restore proper,1
10402,proper socialists,1
10403,socialists values,1
10404,values centrism,1
10405,centrism is,1
10406,to divide,1
10407,divide Forget,0
10408,Forget Europe,0
10409,Europe its,0
10410,its gone,0
10411,gone Bigger,0
10412,Bigger things,0
10413,things at,1
10414,the moment,2
10415,moment read,1
10416,read sun,2
10417,sun zhe,1
10418,zhe art,1
10419,war httpstcoxCmlhuki,0
10420,foxmusk I,0
10421,I feel,0
10422,feel this,1
10423,this way,2
10424,way about,2
10425,about Vietnam,0
10426,Vietnam war,0
10427,war era,1
10428,era art,0
10429,art My,0
10430,My sister,0
10431,sister and,1
10432,donât exactly,0
10433,exactly feel,1
10434,feel the,1
10435,it she,0
10436,she seeâs,0
10437,seeâs some,0
10438,it as,2
10439,as âœoffensiveâ,0
10440,âœoffensiveâ to,0
10441,to Vietnamese,0
10442,Vietnamese people,0
10443,people Our,0
10444,Our dad,0
10445,dad was,1
10446,was born,1
10447,born there,1
10448,there during,1
10449,during that,1
10450,that time,0
10451,time brought,0
10452,brought over,1
10453,over during,1
10454,the fall,1
10455,fall of,1
10456,of Saigon,0
10457,My mother,0
10458,mother has,1
10459,has said,1
10460,that ehhh,0
10461,ehhh I,0
10462,I should,0
10463,should wait,1
10464,wait till,1
10465,till marriage,0
10466,marriage but,0
10467,see these,2
10468,these daughters,1
10469,daughters of,1
10470,of jezebel,1
10471,jezebel and,1
10472,their daily,1
10473,daily temptationsi,0
10474,temptationsi have,0
10475,have lost,1
10476,lost many,1
10477,many battles,1
10478,battles but,1
10479,not lose,1
10480,war Satan,0
10481,Satan get,0
10482,get thee,1
10483,thee behind,1
10484,behind me,1
10485,me my,1
10486,my mum,1
10487,mum speaketh,1
10488,speaketh who,1
10489,who art,1
10490,art thee,0
10491,Sword Art,0
10492,Art Online,0
10493,Online Alicization,0
10494,Alicization War,0
10495,the Underworld,0
10496,Underworld httpstcoVCoBksSJN,0
10497,Linkin park,0
10498,park hybrid,1
10499,hybrid theory,0
10500,Avenged sevenfold,0
10501,sevenfold waking,1
10502,waking the,1
10503,the fallen,0
10504,Raging speedhorn,0
10505,speedhorn raging,1
10506,raging speedhorn,1
10507,American head,0
10508,head charge,1
10509,charge the,1
10510,Slipknot slipknot,0
10511,slipknot httpstcoWzpUowc,0
10512,Remember these,0
10513,EnglandvsItaly httpstcopJzTUHlz,0
10514,daatdarling The,0
10515,The Prophet,0
10516,Prophet Khalil,0
10517,Khalil Gibran,0
10518,Gibran Meditations,0
10519,Meditations Marcus,0
10520,Marcus Aurelius,0
10521,Aurelius The,0
10522,War Sun,0
10523,Tzu Culpeppers,0
10524,Culpeppers Complete,0
10525,Complete Herbal,0
10526,jenneroberts Just,0
10527,Just take,0
10528,a step,1
10529,step back,1
10530,and take,1
10531,a deep,1
10532,deep breath,0
10533,breath We,0
10534,We need,0
10535,get back,1
10536,to basics,0
10537,basics This,0
10538,war This,0
10539,what hedgies,1
10540,hedgies want,1
10541,to happen,0
10542,happen Ignore,0
10543,Ignore it,0
10544,it correct,0
10545,correct it,0
10546,it help,1
10547,help new,1
10548,new apes,1
10549,apes understand,1
10550,understand it,0
10551,but donât,0
10552,donât let,0
10553,let it,1
10554,it bother,1
10555,bother you,0
10556,you We,0
10557,as mentally,1
10558,mentally strong,1
10559,strong as,1
10560,as possible,0
10561,AmrullahSaleh Its,0
10562,Its called,0
10563,called tactical,1
10564,tactical evacuation,0
10565,evacuation read,0
10566,war Its,0
10567,end that,1
10568,that justifies,1
10569,justifies the,1
10570,the means,2
10571,means in,1
10572,so just,2
10573,just be,1
10574,be patient,0
10575,For StarTrek,0
10576,StarTrek Football,0
10577,Football fans,0
10578,EnglandvsItaly httpstcoxdSSnYNl,0
10579,Trump will,0
10580,be attending,1
10581,attending the,1
10582,the UFC,0
10583,UFC fight,0
10584,fight tonight,1
10585,tonight and,1
10586,and would,1
10587,would you,3
10588,you look,3
10589,the sign,1
10590,sign behind,1
10591,behind Dana,0
10592,Kek meme,0
10593,httpstcoGaCBUxUOQ httpstcozpWgMnjr,0
10594,Uniome Nuclear,0
10595,Nuclear bombs,0
10596,bombs were,1
10597,were created,1
10598,created during,1
10599,during World,0
10600,II World,0
10601,II ended,0
10602,ended after,1
10603,the bombing,1
10604,bombing of,1
10605,of Hiroshima,0
10606,Hiroshima in,0
10607,in Japan,0
10608,Japan Kanye,0
10609,Kanye had,0
10610,had Japanese,0
10611,Japanese artist,0
10612,artist Takashi,0
10613,Takashi Murakami,0
10614,Murakami design,0
10615,design the,1
10616,the Kids,0
10617,Kids See,0
10618,See Ghosts,0
10619,Ghosts cover,0
10620,cover art,0
10621,ZubyMusic Sun,0
10622,wrote about,1
10623,about exactly,1
10624,exactly that,1
10625,An interesting,0
10626,interesting map,0
10627,itscominghome footballs,0
10628,httpstcoAFullofVl httpstcohtwDkVl,0
10629,rogermacginty There,0
10630,There was,0
10631,was an,2
10632,an article,1
10633,article in,1
10634,the FT,0
10635,FT yesterday,0
10636,yesterday saying,1
10637,saying exactly,1
10638,exactly the,1
10639,the opposite,2
10640,opposite of,2
10641,this funnily,0
10642,funnily enough,0
10643,enough That,0
10644,That Southgates,0
10645,Southgates football,0
10646,football isnt,0
10647,isnt about,0
10648,about war,1
10649,war or,2
10650,or art,1
10651,art or,3
10652,or exceptionalism,0
10653,exceptionalism which,0
10654,is why,2
10655,why it,1
10656,been more,1
10657,more successful,0
10658,successful That,0
10659,That and,0
10660,and English,0
10661,English players,0
10662,players playing,1
10663,playing the,2
10664,best foreigners,1
10665,foreigners in,1
10666,the Premier,0
10667,Premier League,0
10668,INSPIRED BY,0
10669,BY THE,0
10670,THE TRAITS,0
10671,TRAITS OF,0
10672,OF HUMANITY,0
10673,HUMANITY httpstcolrmsxAHgqw,0
10674,PlasticFreeJuly ðŸš,0
10675,ðŸš PicnicMonth,0
10676,PicnicMonth ðŸº,0
10677,ðŸº IceCreamMonth,0
10678,IceCreamMonth ðŸ,0
10679,nevver War,0
10680,the Worlds,0
10681,Worlds Alexander,0
10682,Alexander Kaller,0
10683,love beautiful,0
10684,beautiful digitalart,0
10685,digitalart photography,0
10686,photography happy,0
10687,happy udy,0
10688,udy art,0
10689,art life,0
10690,life design,0
10691,design â,0
10692,â httpstcoFfDgF,0
10693,GIVE UP,0
10694,UP on,0
10695,on giving,1
10696,giving up,0
10697,EnglandvsItaly httpstcoLdfzMXzYMy,0
10698,STSMajesty Nah,0
10699,Nah I,0
10700,disagree mate,0
10701,mate This,0
10702,is purely,1
10703,purely them,1
10704,them keeping,1
10705,keeping the,1
10706,the toys,1
10707,toys locked,1
10708,locked up,1
10709,up until,1
10710,until the,2
10711,next war,1
10712,war me,1
10713,me thinks,0
10714,thinks They,0
10715,dont want,1
10716,to advertise,1
10717,advertise what,1
10718,what cards,1
10719,cards they,1
10720,they hold,1
10721,hold until,1
10722,until then,0
10723,then Its,0
10724,War Appear,0
10725,Internet still,0
10726,still down,0
10727,down what,0
10728,what should,1
10729,should I,0
10730,steal wifi,0
10731,wifi of,0
10732,my aunt,1
10733,re reading,1
10734,reading âœthe,0
10735,âœthe art,0
10736,of warâchill,0
10737,The moronicleft,0
10738,moronicleft is,0
10739,of leftists,1
10740,leftists who,1
10741,who never,1
10742,never read,1
10743,Prince and,0
10744,and or,1
10745,or are,1
10746,are fash,0
10747,httpstcoUnsnkKrG httpstcogfMHrnYUV,0
10748,Never give,0
10749,give up,0
10750,up great,0
10751,great things,1
10752,things take,1
10753,EnglandvsItaly httpstcoEDIKmz,0
10754,on making,1
10755,making yourself,1
10756,yourself better,1
10757,better not,1
10758,not thinking,1
10759,thinking of,1
10760,of yourself,1
10761,httpstcoAFullofVl httpstcoszjRwzKlu,0
10762,Observed poolside,0
10763,poolside reading,1
10764,reading at,1
10765,the Upshur,0
10766,Upshur pool,0
10767,pool in,1
10768,in DC,0
10769,DC includes,0
10770,includes The,0
10771,The Idiot,0
10772,Idiot and,0
10773,War Classy,0
10774,Classy town,0
10775,The Only,0
10776,Only Thing,0
10777,That Can,0
10778,Can Stop,0
10779,Stop Me,0
10780,Me Is,0
10781,Is Me,0
10782,httpstcoAFullofVl httpstcoYjrxqHfV,0
10783,Attention all,0
10784,all dogs,0
10785,not ever,1
10786,ever mess,1
10787,mess with,1
10788,a cat,1
10789,cat that,1
10790,that has,3
10791,an intimate,1
10792,intimate knowledge,1
10793,knowledge of,1
10794,Tzus tactics,0
10795,This cats,0
10796,cats bed,0
10797,bed was,1
10798,was lined,1
10799,lined with,1
10800,with pages,1
10801,pages from,1
10802,Osmosis did,0
10803,did the,4
10804,the restðŸ,0
10805,restðŸ httpstcofvQQTzam,0
10806,RealAdamJames Perhaps,0
10807,Perhaps I,0
10808,bit too,1
10809,too caught,1
10810,caught up,1
10811,the impending,1
10812,that thankfully,1
10813,thankfully didnât,0
10814,didnât progress,0
10815,progress any,1
10816,any further,0
10817,further I,0
10818,a Masters,0
10819,Masters in,0
10820,in Drama,0
10821,Drama and,0
10822,and Theatre,0
10823,Theatre so,0
10824,I appreciate,0
10825,appreciate the,2
10826,the theatrics,0
10827,theatrics In,0
10828,In all,0
10829,all seriousness,0
10830,seriousness it,0
10831,a valuable,1
10832,valuable form,1
10833,The Self,0
10834,Self is,0
10835,is our,1
10836,our deepest,1
10837,deepest being,1
10838,is united,1
10839,united to,1
10840,is incapable,1
10841,incapable of,1
10842,of falsehood,1
10843,TheWarofArt httpstcoubiqcvvYX,0
10844,httpstcoubiqcvvYX via,0
10845,Iâll work,0
10846,work on,3
10847,a sunset,1
10848,sunset angst,1
10849,angst war,1
10850,war peice,1
10851,peice when,1
10852,have time,1
10853,time in,1
10854,next couple,1
10855,couple of,1
10856,of days,1
10857,days sorry,1
10858,sorry for,1
10859,the lack,1
10860,lack of,2
10861,art Iâve,0
10862,Iâve been,0
10863,been busy,1
10864,with band,1
10865,band stuff,1
10866,stuff lately,1
10867,Hunter Biden,0
10868,Biden Art,0
10869,Art is,0
10870,the perfect,1
10871,perfect storm,1
10872,storm of,1
10873,of things,1
10874,things they,1
10875,they hate,0
10876,hate hahahaha,0
10877,hahahaha Hunter,0
10878,Hunter should,0
10879,should produce,1
10880,produce a,2
10881,a hiphop,0
10882,hiphop track,0
10883,track just,1
10884,just to,2
10885,war trifecta,0
10886,Or just,0
10887,just do,1
10888,do street,1
10889,street art,1
10890,art with,2
10891,with BLM,0
10892,BLM on,0
10893,and really,1
10894,really get,1
10895,get them,1
10896,them riled,1
10897,riled up,0
10898,up httpstcotyruRYPP,0
10899,Boyd The,0
10900,The Fighter,0
10901,Fighter Pilot,0
10902,Pilot Who,0
10903,Who Changed,0
10904,Changed the,0
10905,for Kindle,0
10906,Kindle Today,0
10907,Today httpstconJSgJYos,0
10908,StarTrek Fans,0
10909,Fans of,0
10910,of Football,0
10911,Football Today,0
10912,Today Picard,0
10913,Picard amp,0
10914,amp Riker,0
10915,EnglandvsItaly httpstcoMKBSXRsFd,0
10916,artomahony He,0
10917,was responsible,1
10918,for illegal,1
10919,illegal executions,1
10920,executions and,1
10921,and an,1
10922,an unknown,1
10923,unknown number,1
10924,number of,2
10925,of unofficial,1
10926,unofficial ones,0
10927,In modern,0
10928,modern terms,1
10929,terms hed,0
10930,hed be,0
10931,criminal the,0
10932,the revisionist,1
10933,revisionist rehabilitation,1
10934,rehabilitation of,1
10935,of men,1
10936,men who,1
10937,who in,1
10938,early years,2
10939,the state,3
10940,state were,1
10941,were responsible,1
10942,for some,1
10943,the darkest,1
10944,darkest acts,1
10945,acts is,1
10946,is beyond,2
10947,beyond insulting,0
10948,Have good,0
10949,good intentions,0
10950,EnglandvsItaly httpstcoeBPmrZFwF,0
10951,mikefranchina Damn,0
10952,Damn the,0
10953,is great,1
10954,great but,1
10955,also crave,1
10956,crave the,1
10957,the lore,0
10958,This thing,0
10959,thing was,1
10960,a zealot,1
10961,zealot and,1
10962,and once,1
10963,once a,1
10964,a person,2
10965,Now it,0
10966,a machine,1
10967,and no,1
10968,no longer,2
10969,longer considered,1
10970,considered human,0
10971,human but,0
10972,it still,1
10973,still believes,0
10974,irataavis The,0
10975,war Divide,0
10976,Divide and,0
10977,Your last,0
10978,last TL,0
10979,TL is,0
10980,Know yourselfÂand,0
10981,yourselfÂand you,0
10982,win all,6
10983,all battles,0
10984,War httpstcoqfJlSh,0
10985,nookscranberry Most,0
10986,Most of,0
10987,us have,2
10988,have grass,0
10989,grass Itâs,0
10990,Itâs whether,0
10991,whether we,1
10992,we decide,1
10993,to touch,1
10994,touch it,1
10995,it or,1
10996,War httpstcospDnqIyr,0
10997,âand says,0
10998,says get,1
10999,out itâs,0
11000,not yours,1
11001,yours the,1
11002,the banks,1
11003,banks own,1
11004,own it,1
11005,being evicted,0
11006,evicted what,0
11007,you due,0
11008,due WHEN,0
11009,WHEN THEIR,0
11010,THEIR SHERIFFS,0
11011,SHERIFFS OF,0
11012,OF NOTTINGHAMâ,0
11013,CITIES RUN,0
11014,RUN THE,0
11015,THE STATESâ,0
11016,STATESâ CAPITAL,0
11017,CAPITAL CITY,0
11018,CITY A,0
11019,A COMIC,0
11020,COMIC BOOK,0
11021,BOOK ðŸ,0
11022,ðŸ MADE,0
11023,MADE REALITY,0
11024,REALITY A,0
11025,A ART,0
11026,ART ðŸ,0
11027,ðŸ A,0
11028,A FANTASY,0
11029,FANTASY WAR,0
11030,WAR SHIP,0
11031,SHIP AND,0
11032,AND PUT,0
11033,PUT THE,0
11034,THE gods,0
11035,in PICTURESâ,0
11036,BadmonAgenda All,0
11037,the features,1
11038,features in,1
11039,in CMIYGL,0
11040,CMIYGL and,0
11041,and denzel,1
11042,denzel and,1
11043,and rico,1
11044,rico on,1
11045,on Art,0
11046,AmyAThatcher Some,0
11047,Some are,0
11048,are just,2
11049,just art,1
11050,but this,2
11051,this one,3
11052,one intended,1
11053,intended to,1
11054,to glorify,0
11055,glorify Some,0
11056,Some ppl,0
11057,ppl will,1
11058,see this,1
11059,as removing,1
11060,removing history,1
11061,history while,1
11062,while others,1
11063,others will,1
11064,see it,1
11065,as correcting,1
11066,correcting it,0
11067,The act,0
11068,of removing,1
11069,removing it,1
11070,draw attention,1
11071,attention to,1
11072,about tomorrow,0
11073,tomorrow Theyâll,0
11074,Theyâll have,0
11075,be very,1
11076,very careful,1
11077,careful if,1
11078,if replacing,1
11079,replacing it,0
11080,Be humble,0
11081,humble and,1
11082,and be,1
11083,be hungry,0
11084,EnglandvsItaly httpstcoiYleZLNBs,0
11085,War httpstcoPpVGnrAhBL,0
11086,Day World,0
11087,World in,0
11088,in Pandemic,0
11089,Pandemic War,0
11090,at httpstcoJeWhPEWjn,0
11091,httpstcoJeWhPEWjn httpstcoqdEmfPZC,0
11092,Tentoadstruth The,0
11093,TERRITORY VERSUS,0
11094,VERSUS HIERARCHY,0
11095,the animal,1
11096,animal kingdom,1
11097,kingdom individuals,1
11098,individuals define,1
11099,define themselves,1
11100,themselves in,1
11101,two ways,0
11102,ways ReadsCo,0
11103,TheWarofArt httpstcoJZXysNV,0
11104,httpstcoJZXysNV via,0
11105,leftyinvests People,0
11106,People who,0
11107,who will,3
11108,will accomplish,1
11109,accomplish nothing,1
11110,their lives,1
11111,lives cheering,1
11112,cheering on,1
11113,the removal,1
11114,removal of,1
11115,a statue,1
11116,statue of,1
11117,of someone,2
11118,who lived,1
11119,lived more,1
11120,day than,1
11121,than this,1
11122,this collective,1
11123,collective can,1
11124,even fathom,0
11125,fathom Keep,0
11126,Keep pushing,0
11127,pushing Left,0
11128,Left Clearly,0
11129,Clearly no,0
11130,no Leftist,0
11131,Leftist has,0
11132,has ever,2
11133,read Art,0
11134,Deception Is,0
11135,no winning,1
11136,winning the,1
11137,the misogyny,1
11138,misogyny war,1
11139,war when,3
11140,when belly,1
11141,belly dancers,1
11142,dancers an,0
11143,art btw,0
11144,btw are,0
11145,are surrounded,1
11146,surrounded by,2
11147,by young,2
11148,young boys,1
11149,boys and,1
11150,and lassies,1
11151,lassies happily,1
11152,happily shimmying,1
11153,shimmying up,1
11154,up against,1
11155,against their,1
11156,their breasts,0
11157,breasts Fur,0
11158,Fur the,0
11159,the love,1
11160,love of,3
11161,of God,0
11162,God Cone,0
11163,Cone on,0
11164,on tae,1
11165,In awe,0
11166,awe of,1
11167,this stunning,1
11168,stunning reproduction,1
11169,the GwoÅºdziec,0
11170,GwoÅºdziec Synagogue,0
11171,Synagogue Erected,0
11172,Erected around,0
11173,around the,4
11174,Synagogue was,0
11175,was made,1
11176,of wood,1
11177,wood and,1
11178,and decorated,1
11179,decorated with,1
11180,with ornate,1
11181,ornate Biblical,0
11182,Biblical art,0
11183,art Sadly,0
11184,Sadly this,0
11185,this gorgeous,1
11186,gorgeous synagogue,1
11187,synagogue was,2
11188,was destroyed,1
11189,destroyed by,1
11190,of World,0
11191,II â,0
11192,â httpstcoBRUMRqBA,0
11193,GreggJarrett Itâs,0
11194,Itâs no,0
11195,no coincidence,1
11196,coincidence Trumps,0
11197,Trumps daughter,0
11198,daughter amp,0
11199,amp Sradvisor,0
11200,Sradvisor Ivanka,0
11201,Ivanka Trump,0
11202,Trump won,0
11203,won approval,1
11204,approval from,1
11205,Chinese government,0
11206,government for,1
11207,for new,1
11208,new trademarks,0
11209,trademarks on,0
11210,a wide,1
11211,wide range,1
11212,range of,1
11213,of products,1
11214,products while,1
11215,while her,1
11216,her father,1
11217,father waging,1
11218,waging a,1
11219,a Trade,0
11220,Trade War,0
11221,War w,0
11222,w China,0
11223,Bribing an,0
11224,art form,2
11225,form by,1
11226,the Trump,0
11227,Trump WH,0
11228,WH httpstcohcJKWac,0
11229,Dont ever,0
11230,ever think,1
11231,it cant,0
11232,cant happen,0
11233,EnglandvsItaly httpstcoCZKdYIc,0
11234,mcsole Yep,0
11235,Yep if,0
11236,I order,0
11237,order some,1
11238,some Butt,0
11239,Butt cream,0
11240,cream from,1
11241,from Walmart,0
11242,Walmart itâs,0
11243,a for,1
11244,for sure,1
11245,sure run,1
11246,run But,0
11247,But a,0
11248,a percentage,1
11249,percentage of,1
11250,my art,1
11251,art orders,1
11252,orders like,1
11253,like disappeared,1
11254,disappeared in,1
11255,the cess,1
11256,cess pool,1
11257,pool And,0
11258,I get,0
11259,war w,1
11260,w phone,1
11261,phone operator,1
11262,operator torture,1
11263,of lazy,1
11264,lazy workers,1
11265,workers protecting,1
11266,protecting a,1
11267,a worker,1
11268,worker who,1
11269,who may,1
11270,may have,1
11271,have jacked,1
11272,jacked my,1
11273,my shit,1
11274,shit Iâm,0
11275,Iâm gon,0
11276,gon na,0
11277,na roll,0
11278,roll one,1
11279,one âï,0
11280,Do what,0
11281,what others,1
11282,others are,1
11283,are unwilling,1
11284,unwilling to,1
11285,EnglandvsItaly httpstcoodvXkPcBl,0
11286,is imperative,1
